farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,Water_Needed,Heat_Stress,Soil_Health,Water_Amount_Liters,Recommended_Fertilizer,Irrigation_Time,Rain_Impact,Farm_Efficiency
FARM01182,North India,Rice,25.55,7.24,29.5,62.13,79.7,7.19,Sprinkler,Mixed,10.18,2024-03-16,2024-07-02,109.83,5590.1,SEN01182,2024-02-19 05:00:00,15.87,85.1,0.66,,1,Low,Poor,20,Organic Compost,Evening,High,Good
FARM01183,East Africa,Rice,26.17,5.72,19.26,229.34,47.84,6.33,,Inorganic,26.52,2024-03-10,2024-07-21,135.69,5885.2,SEN01183,2024-02-19 06:00:00,15.71,77.78,0.96,Severe,1,Low,Poor,20,Lime+Organic,Afternoon,High,Good
FARM01184,North India,Rice,31.59,7.17,33.73,92.95,84.2,6.26,Sprinkler,Mixed,37.97,2024-02-06,2024-06-21,129.95,4641.57,SEN01184,2024-02-19 07:00:00,24.55,71.04,0.56,Mild,1,Medium,Average,20,Organic Compost,Evening,High,Good
FARM01185,North India,Maize,29.01,7.35,16.48,117.24,78.1,3.98,Manual,Mixed,37.11,2024-02-16,2024-05-18,95.76,3278.42,SEN01185,2024-02-19 08:00:00,14.73,80.3,0.94,Mild,1,Low,Poor,20,Organic Compost,Afternoon,High,Good
FARM01186,Central USA,Rice,15.72,5.4,27.29,223.14,46.62,6.9,Drip,Organic,18.16,2024-02-12,2024-06-05,103.16,5583.04,SEN01186,2024-02-19 09:00:00,33.2,87.19,0.74,Severe,1,Low,Poor,30,Lime+Organic,Evening,High,Good
FARM01187,South USA,Soybean,40.79,6.14,23.05,96.39,42.88,4.71,Manual,Mixed,4.04,2024-03-06,2024-06-06,89.76,3162.98,SEN01187,2024-02-19 10:00:00,34.44,80.72,0.64,Moderate,0,Low,Average,10,Organic Compost,Evening,High,Average
FARM01188,East Africa,Maize,24.61,6.26,23.25,304.54,71.59,7.7,Drip,Mixed,33.17,2024-03-03,2024-06-10,97.68,5031.86,SEN01188,2024-02-19 11:00:00,34.83,89.94,0.79,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM01189,Central USA,Soybean,38.46,6.13,29.55,241.87,52.79,5.66,Manual,Mixed,28.16,2024-01-04,2024-05-16,140.7,3302.54,SEN01189,2024-02-19 12:00:00,28.02,82.0,0.33,Mild,0,Low,Average,10,NPK,Evening,High,Average
FARM01190,Central USA,Maize,17.82,5.53,32.93,197.88,63.73,5.55,Sprinkler,Organic,29.08,2024-02-21,2024-07-04,133.47,4029.88,SEN01190,2024-02-19 13:00:00,31.35,85.6,0.37,,1,Medium,Poor,30,Lime+Organic,Evening,High,Average
FARM01191,South India,Maize,26.06,7.39,17.36,290.5,74.82,4.78,Drip,Inorganic,17.84,2024-02-05,2024-05-15,107.51,4638.62,SEN01191,2024-02-19 14:00:00,9.76,79.35,0.8,,1,Low,Poor,20,Organic Compost,Afternoon,High,Good
FARM01192,East Africa,Cotton,16.09,5.97,16.4,236.98,82.82,5.96,Drip,Mixed,21.91,2024-01-14,2024-04-19,98.92,4926.19,SEN01192,2024-02-19 15:00:00,28.84,75.89,0.89,Severe,1,Low,Poor,30,Lime+Organic,Afternoon,High,Good
FARM01193,East Africa,Rice,42.42,5.94,24.69,250.13,40.71,6.45,Manual,Inorganic,16.03,2024-03-02,2024-07-08,141.02,2610.93,SEN01193,2024-02-19 16:00:00,33.83,77.17,0.75,Mild,0,Low,Average,10,Lime+Organic,Evening,High,Average
FARM01194,South USA,Soybean,33.08,6.39,23.94,183.07,97.83,7.46,Manual,Inorganic,20.24,2024-01-19,2024-04-20,89.8,2329.01,SEN01194,2024-02-19 17:00:00,18.52,84.36,0.27,Moderate,0,Low,Average,20,NPK,Evening,High,Average
FARM01195,Central USA,Soybean,37.9,5.98,29.79,88.25,77.33,9.9,,Mixed,31.16,2024-01-08,2024-05-04,115.84,3109.85,SEN01195,2024-02-19 18:00:00,13.76,76.83,0.68,,1,Low,Average,10,Lime+Organic,Evening,High,Average
FARM01196,East Africa,Maize,32.5,7.05,31.64,220.28,53.77,7.52,,Inorganic,16.55,2024-01-20,2024-06-02,140.12,2108.2,SEN01196,2024-02-19 19:00:00,27.98,82.11,0.32,Moderate,1,Low,Average,20,NPK,Evening,High,Average
FARM01197,North India,Soybean,44.45,6.33,21.17,286.33,77.92,7.75,,Mixed,35.81,2024-01-17,2024-04-28,106.79,3540.66,SEN01197,2024-02-19 20:00:00,15.84,84.91,0.83,Severe,0,Low,Average,10,Bio-Fertilizer,Evening,High,Good
FARM01198,East Africa,Soybean,17.87,7.17,20.43,115.27,43.68,5.41,Sprinkler,Inorganic,6.83,2024-01-09,2024-06-06,153.18,2264.39,SEN01198,2024-02-19 21:00:00,25.91,75.24,0.79,,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM01199,East Africa,Soybean,16.18,6.66,24.48,286.16,65.4,4.36,Drip,Mixed,20.77,2024-02-03,2024-05-10,100.09,5814.59,SEN01199,2024-02-19 22:00:00,14.07,72.91,0.46,,1,Low,Poor,30,NPK,Evening,High,Good
FARM01200,South USA,Cotton,20.85,6.86,30.68,70.17,49.37,6.71,,Organic,33.28,2024-02-11,2024-06-23,133.25,3250.26,SEN01200,2024-02-19 23:00:00,25.82,88.89,0.4,Moderate,1,Low,Poor,20,NPK,Evening,High,Average
FARM01201,South India,Wheat,42.74,6.31,28.17,72.65,84.57,7.0,,Organic,37.02,2024-03-06,2024-06-20,98.86,5658.82,SEN01201,2024-02-20 00:00:00,18.02,82.72,0.51,Mild,0,Low,Average,10,Organic Compost,Evening,High,Good
FARM01202,South USA,Rice,21.21,6.73,22.02,148.59,62.07,6.92,Sprinkler,Organic,31.83,2024-01-18,2024-05-14,110.21,5510.99,SEN01202,2024-02-20 01:00:00,14.0,89.28,0.33,,1,Low,Poor,20,NPK,Evening,High,Average
FARM01203,Central USA,Wheat,17.03,7.03,30.81,252.17,38.36,8.92,,Mixed,16.13,2024-03-21,2024-07-27,130.04,4190.0,SEN01203,2024-02-20 02:00:00,15.23,75.6,0.53,Severe,1,Low,Poor,30,Bio-Fertilizer,Evening,High,Average
FARM01204,South India,Cotton,31.26,6.18,26.71,228.72,78.47,7.54,Manual,Mixed,33.43,2024-03-22,2024-07-15,108.69,5159.39,SEN01204,2024-02-20 03:00:00,12.95,70.44,0.36,,1,Low,Average,20,NPK,Evening,High,Average
FARM01205,North India,Soybean,48.33,7.0,14.04,275.99,78.56,10.58,Drip,Inorganic,22.12,2024-03-02,2024-06-23,116.3,3390.98,SEN01205,2024-02-20 04:00:00,23.7,71.3,0.67,Mild,0,Low,Good,10,Organic Compost,Afternoon,High,Good
FARM01206,South USA,Soybean,46.8,5.84,14.36,103.54,75.05,6.51,,Inorganic,33.66,2024-03-04,2024-07-27,144.1,4511.79,SEN01206,2024-02-20 05:00:00,17.31,77.76,0.51,Moderate,0,Low,Good,10,Lime+Organic,Afternoon,High,Good
FARM01207,East Africa,Cotton,21.82,6.51,20.81,209.47,47.42,8.63,,Mixed,11.68,2024-03-19,2024-07-09,118.3,4686.02,SEN01207,2024-02-20 06:00:00,26.85,87.45,0.37,Mild,1,Low,Poor,20,NPK,Evening,High,Average
FARM01208,South India,Soybean,20.29,6.83,21.5,191.76,55.36,8.58,Sprinkler,Inorganic,12.68,2024-01-06,2024-04-18,106.09,6139.51,SEN01208,2024-02-20 07:00:00,20.37,87.18,0.27,Moderate,1,Low,Poor,20,NPK,Evening,High,Average
FARM01209,South India,Cotton,27.39,6.4,19.38,146.11,71.54,8.72,Drip,Inorganic,26.04,2024-02-23,2024-07-21,145.4,5620.73,SEN01209,2024-02-20 08:00:00,33.78,76.56,0.34,,1,Low,Poor,20,NPK,Afternoon,High,Average
FARM01210,Central USA,Wheat,14.36,6.48,32.33,224.69,58.37,7.18,,Mixed,40.66,2024-03-27,2024-08-16,146.26,3657.75,SEN01210,2024-02-20 09:00:00,33.88,85.69,0.33,Moderate,1,Medium,Poor,30,NPK,Evening,High,Average
FARM01211,North India,Cotton,36.76,5.94,21.98,190.28,94.93,7.83,Manual,Mixed,19.31,2024-01-21,2024-06-03,137.16,3249.61,SEN01211,2024-02-20 10:00:00,32.09,78.69,0.4,,0,Low,Average,10,Lime+Organic,Evening,High,Average
FARM01212,Central USA,Maize,13.39,6.33,24.57,281.29,72.92,6.1,Sprinkler,Mixed,32.68,2024-03-21,2024-07-17,118.77,4915.55,SEN01212,2024-02-20 11:00:00,30.58,82.65,0.83,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM01213,South India,Maize,12.12,5.65,20.52,284.47,73.45,6.62,Drip,Organic,33.82,2024-02-01,2024-05-13,106.45,5393.93,SEN01213,2024-02-20 12:00:00,23.13,73.91,0.71,Mild,1,Low,Poor,30,Lime+Organic,Evening,High,Good
FARM01214,South USA,Soybean,37.92,7.07,25.19,84.67,63.04,6.89,,Mixed,6.99,2024-03-04,2024-06-27,111.39,4746.35,SEN01214,2024-02-20 13:00:00,15.7,87.47,0.48,Moderate,0,Low,Average,10,NPK,Evening,High,Good
FARM01215,Central USA,Cotton,9.17,5.9,24.86,195.3,71.3,5.35,Manual,Organic,49.83,2024-01-18,2024-06-04,135.26,3702.39,SEN01215,2024-02-20 14:00:00,29.5,77.01,0.86,Moderate,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM01216,North India,Maize,13.51,5.86,25.92,71.78,88.4,4.59,Sprinkler,Organic,19.8,2024-01-26,2024-06-21,142.52,4634.17,SEN01216,2024-02-20 15:00:00,31.44,72.71,0.36,Moderate,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM01217,East Africa,Cotton,25.83,5.53,23.99,226.75,55.8,7.65,Sprinkler,Organic,29.1,2024-02-10,2024-07-01,131.66,3044.56,SEN01217,2024-02-20 16:00:00,21.02,85.58,0.69,Mild,1,Low,Poor,20,Lime+Organic,Evening,High,Average
FARM01218,North India,Wheat,51.68,5.98,27.0,265.31,87.06,6.06,Sprinkler,Organic,20.23,2024-02-20,2024-06-05,99.21,2382.5,SEN01218,2024-02-20 17:00:00,14.18,81.61,0.27,Severe,0,Low,Good,5,Lime+Organic,Evening,High,Average
FARM01219,East Africa,Rice,20.65,5.98,17.47,209.18,40.96,10.04,Manual,Mixed,45.77,2024-01-18,2024-06-16,148.16,3837.85,SEN01219,2024-02-20 18:00:00,21.49,70.22,0.51,Moderate,1,Low,Poor,20,Lime+Organic,Afternoon,High,Average
FARM01220,South USA,Maize,12.82,7.17,19.95,98.43,52.6,7.85,Manual,Inorganic,22.11,2024-02-02,2024-05-04,91.23,5878.83,SEN01220,2024-02-20 19:00:00,12.63,89.26,0.66,Moderate,1,Low,Poor,30,Organic Compost,Afternoon,High,Good
FARM01221,South USA,Cotton,32.11,7.47,29.6,244.34,56.41,6.01,Drip,Mixed,11.56,2024-03-11,2024-07-12,127.33,2005.78,SEN01221,2024-02-20 20:00:00,28.57,83.9,0.71,Mild,0,Low,Average,20,Organic Compost,Evening,High,Average
FARM01222,South USA,Wheat,21.96,6.46,32.87,253.87,80.16,5.01,Drip,Mixed,25.81,2024-02-03,2024-06-05,115.58,4619.82,SEN01222,2024-02-20 21:00:00,29.96,80.06,0.8,Severe,1,Medium,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM01223,North India,Cotton,41.77,6.54,19.67,234.8,33.02,8.64,Sprinkler,Organic,11.42,2024-01-05,2024-04-29,110.35,3606.49,SEN01223,2024-02-20 22:00:00,32.56,72.98,0.45,Severe,1,Low,Average,10,Bio-Fertilizer,Afternoon,High,Average
FARM01224,East Africa,Soybean,31.38,6.6,25.14,243.8,89.42,6.29,Manual,Mixed,43.93,2024-01-07,2024-06-02,145.36,5547.18,SEN01224,2024-02-20 23:00:00,12.12,88.09,0.51,,0,Low,Average,20,Organic Compost,Evening,High,Good
FARM01225,South India,Maize,33.21,7.4,28.41,272.83,52.79,9.44,Manual,Organic,36.32,2024-02-17,2024-05-31,103.4,5691.72,SEN01225,2024-02-21 00:00:00,11.4,80.01,0.52,Severe,1,Low,Average,20,Bio-Fertilizer,Evening,High,Good
FARM01226,South USA,Wheat,34.28,5.92,15.63,151.87,50.14,8.26,Sprinkler,Organic,20.15,2024-02-02,2024-06-03,125.24,3557.88,SEN01226,2024-02-21 01:00:00,17.38,75.16,0.49,Moderate,0,Low,Average,20,Lime+Organic,Afternoon,High,Average
FARM01227,Central USA,Maize,40.79,6.78,18.1,240.21,52.2,8.42,,Mixed,21.15,2024-02-01,2024-05-17,98.5,4089.26,SEN01227,2024-02-21 02:00:00,19.32,85.31,0.51,Severe,1,Low,Average,10,Bio-Fertilizer,Afternoon,High,Average
FARM01228,Central USA,Wheat,37.02,7.58,30.37,252.15,54.41,9.29,,Mixed,11.59,2024-03-21,2024-07-27,136.17,4199.11,SEN01228,2024-02-21 03:00:00,15.51,74.99,0.68,Severe,1,Low,Average,10,Bio-Fertilizer,Evening,High,Good
FARM01229,East Africa,Wheat,45.08,6.64,18.5,69.52,51.63,5.81,Sprinkler,Inorganic,5.58,2024-01-27,2024-05-24,116.49,5526.39,SEN01229,2024-02-21 04:00:00,20.51,77.88,0.59,Severe,0,Low,Good,10,Bio-Fertilizer,Afternoon,High,Good
FARM01230,South USA,Wheat,13.18,7.14,22.32,47.97,89.45,5.94,Sprinkler,Mixed,16.09,2024-02-03,2024-06-13,138.59,3477.27,SEN01230,2024-02-21 05:00:00,19.32,88.37,0.39,Severe,1,Low,Poor,30,Bio-Fertilizer,Evening,High,Average
FARM01231,North India,Soybean,17.86,5.84,18.6,202.3,48.71,7.86,Manual,Organic,45.59,2024-01-23,2024-06-04,136.8,4211.03,SEN01231,2024-02-21 06:00:00,27.16,87.89,0.29,Severe,1,Low,Poor,30,Lime+Organic,Afternoon,High,Average
FARM01232,North India,Wheat,42.73,6.46,23.77,270.16,95.8,6.14,Sprinkler,Organic,20.33,2024-02-20,2024-06-05,99.82,2625.27,SEN01232,2024-02-21 07:00:00,13.75,81.44,0.21,Severe,0,Low,Average,10,Bio-Fertilizer,Evening,High,Average
FARM01233,South USA,Rice,18.03,5.57,16.55,70.35,78.98,5.57,,Inorganic,45.51,2024-01-14,2024-04-24,97.38,3029.36,SEN01233,2024-02-21 08:00:00,18.95,76.31,0.25,,1,Low,Poor,30,Lime+Organic,Afternoon,High,Average
FARM01234,South USA,Maize,32.15,5.64,33.1,205.0,77.67,6.02,Sprinkler,Organic,46.65,2024-03-10,2024-06-28,98.24,5128.29,SEN01234,2024-02-21 09:00:00,11.74,88.89,0.51,Severe,0,Medium,Average,20,Lime+Organic,Evening,High,Good
FARM01235,South USA,Rice,18.95,7.7,20.47,135.22,54.29,5.99,,Organic,12.4,2024-01-18,2024-04-28,95.16,2707.36,SEN01235,2024-02-21 10:00:00,22.36,72.18,0.79,Severe,1,Low,Poor,30,Bio-Fertilizer,Evening,High,Average
FARM01236,North India,Maize,39.37,6.21,29.19,109.21,44.25,7.22,,Mixed,37.69,2024-02-19,2024-07-14,144.76,2975.87,SEN01236,2024-02-21 11:00:00,11.89,88.2,0.76,Mild,0,Low,Average,10,Organic Compost,Evening,High,Average
FARM01237,South USA,Wheat,24.91,7.4,29.86,276.86,68.25,8.26,Drip,Mixed,19.49,2024-02-03,2024-06-26,140.68,2914.23,SEN01237,2024-02-21 12:00:00,19.54,79.31,0.75,Mild,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM01238,South USA,Cotton,33.22,6.08,23.54,114.9,93.88,8.85,,Organic,9.68,2024-01-03,2024-04-29,110.77,2266.86,SEN01238,2024-02-21 13:00:00,19.48,72.93,0.29,Moderate,1,Low,Average,20,NPK,Evening,High,Average
FARM01239,South India,Soybean,28.96,6.13,22.35,200.34,75.48,6.17,Sprinkler,Inorganic,19.91,2024-01-16,2024-05-25,127.17,4107.3,SEN01239,2024-02-21 14:00:00,34.44,88.74,0.41,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM01240,North India,Maize,12.04,7.23,18.84,82.79,59.07,6.99,Manual,Inorganic,37.07,2024-03-04,2024-06-26,110.03,5499.65,SEN01240,2024-02-21 15:00:00,16.29,84.14,0.22,Mild,1,Low,Poor,30,NPK,Afternoon,High,Average
FARM01241,North India,Soybean,41.56,7.23,19.51,223.9,72.0,8.04,,Organic,29.97,2024-02-25,2024-06-29,120.32,2564.16,SEN01241,2024-02-21 16:00:00,17.94,82.92,0.39,,0,Low,Average,10,NPK,Afternoon,High,Average
FARM01242,East Africa,Cotton,37.73,5.68,30.21,138.71,48.92,9.37,,Inorganic,37.19,2024-01-08,2024-05-30,143.8,5326.19,SEN01242,2024-02-21 17:00:00,17.07,73.15,0.47,Severe,1,Low,Average,10,Lime+Organic,Evening,High,Good
FARM01243,Central USA,Wheat,29.64,6.3,35.57,230.88,53.16,8.94,,Mixed,39.18,2024-03-27,2024-08-16,133.07,3576.38,SEN01243,2024-02-21 18:00:00,33.71,85.75,0.42,Moderate,1,Medium,Poor,20,NPK,Early Morning,High,Average
FARM01244,South India,Soybean,35.06,5.52,25.8,253.08,51.25,6.5,Manual,Mixed,19.19,2024-03-18,2024-06-27,105.07,4318.69,SEN01244,2024-02-21 19:00:00,25.58,82.54,0.63,Moderate,0,Low,Average,10,Lime+Organic,Evening,High,Good
FARM01245,South USA,Maize,22.65,7.03,16.0,147.23,49.04,4.13,Sprinkler,Organic,9.46,2024-02-01,2024-05-01,89.31,3334.92,SEN01245,2024-02-21 20:00:00,27.25,71.14,1.0,,1,Low,Poor,20,Organic Compost,Afternoon,High,Good
FARM01246,Central USA,Wheat,36.58,7.21,29.35,235.25,42.76,9.43,,Mixed,9.95,2024-03-21,2024-07-27,129.78,3967.22,SEN01246,2024-02-21 21:00:00,15.39,75.44,0.56,Severe,1,Low,Average,10,Bio-Fertilizer,Evening,High,Average
FARM01247,South India,Rice,43.38,7.12,25.64,260.61,93.89,8.02,,Inorganic,11.7,2024-02-03,2024-06-06,122.66,3488.49,SEN01247,2024-02-21 22:00:00,12.36,81.36,0.59,Moderate,0,Low,Average,10,Organic Compost,Evening,High,Average
FARM01248,Central USA,Maize,18.07,7.53,27.51,138.41,29.89,6.06,Drip,Mixed,6.36,2024-02-11,2024-07-10,147.97,2379.38,SEN01248,2024-02-21 23:00:00,33.89,88.06,0.85,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM01249,South USA,Cotton,40.02,6.04,15.21,144.47,65.31,6.21,Sprinkler,Mixed,46.19,2024-03-26,2024-06-25,82.31,5830.64,SEN01249,2024-02-22 00:00:00,18.86,81.03,0.62,Moderate,0,Low,Average,10,Organic Compost,Afternoon,High,Good
FARM01250,Central USA,Cotton,37.72,6.12,20.51,163.14,55.89,10.54,Drip,Organic,31.82,2024-03-05,2024-06-21,121.48,2077.87,SEN01250,2024-02-22 01:00:00,11.61,89.59,0.48,Severe,1,Low,Average,10,Bio-Fertilizer,Evening,High,Average
FARM01251,North India,Rice,33.56,6.63,27.76,227.98,70.35,7.67,,Organic,2.81,2024-03-14,2024-06-12,93.39,1963.24,SEN01251,2024-02-22 02:00:00,23.65,75.93,0.53,Severe,1,Low,Average,20,Bio-Fertilizer,Evening,High,Average
FARM01252,Central USA,Maize,20.69,5.88,31.45,88.61,61.56,6.61,,Organic,32.66,2024-03-24,2024-07-27,124.28,5461.55,SEN01252,2024-02-22 03:00:00,26.38,77.57,0.65,Moderate,1,Low,Poor,20,Lime+Organic,Evening,High,Good
FARM01253,Central USA,Cotton,14.12,5.63,23.99,212.9,66.47,4.98,Manual,Organic,53.14,2024-01-18,2024-06-04,140.56,3869.27,SEN01253,2024-02-22 04:00:00,29.55,77.51,0.84,Moderate,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM01254,South USA,Cotton,10.17,7.33,30.91,76.62,57.14,6.33,Sprinkler,Mixed,18.55,2024-01-20,2024-06-12,142.91,3499.66,SEN01254,2024-02-22 05:00:00,19.15,75.81,0.55,,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM01255,South USA,Cotton,46.64,7.59,23.43,242.95,62.06,7.24,Drip,Mixed,10.14,2024-03-11,2024-07-12,117.41,2059.5,SEN01255,2024-02-22 06:00:00,29.2,83.81,0.79,Mild,0,Low,Good,10,Organic Compost,Evening,High,Average
FARM01256,Central USA,Cotton,42.75,6.47,21.4,134.81,56.36,9.47,,Mixed,48.66,2024-01-22,2024-06-15,139.65,4306.01,SEN01256,2024-02-22 07:00:00,11.37,80.3,0.68,Severe,1,Low,Average,10,Bio-Fertilizer,Evening,High,Good
FARM01257,North India,Cotton,8.83,6.68,31.22,241.19,89.46,8.45,,Inorganic,49.77,2024-02-15,2024-07-09,152.73,5614.24,SEN01257,2024-02-22 08:00:00,19.37,83.95,0.7,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM01258,East Africa,Cotton,18.66,5.61,21.0,261.03,79.2,4.61,Sprinkler,Organic,34.69,2024-01-14,2024-05-02,107.85,3224.98,SEN01258,2024-02-22 09:00:00,34.04,75.62,0.39,Mild,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM01259,South India,Maize,31.42,7.25,35.96,151.41,83.04,8.42,Sprinkler,Inorganic,9.04,2024-03-24,2024-06-29,101.28,2934.72,SEN01259,2024-02-22 10:00:00,28.23,85.23,0.85,Severe,1,Medium,Average,20,Bio-Fertilizer,Early Morning,High,Average
FARM01260,East Africa,Soybean,28.27,6.23,25.47,279.48,53.44,4.4,Drip,Mixed,18.46,2024-02-03,2024-05-10,100.98,6038.91,SEN01260,2024-02-22 11:00:00,14.18,73.38,0.46,,1,Low,Poor,20,NPK,Evening,High,Good
FARM01261,South USA,Wheat,21.45,7.42,17.52,122.43,60.03,5.22,,Inorganic,30.48,2024-02-24,2024-07-07,132.75,3768.38,SEN01261,2024-02-22 12:00:00,17.48,86.51,0.42,Moderate,1,Low,Poor,20,NPK,Afternoon,High,Average
FARM01262,South USA,Cotton,15.86,7.06,32.79,96.28,39.91,6.38,,Mixed,22.71,2024-02-25,2024-06-19,114.42,3303.94,SEN01262,2024-02-22 13:00:00,28.09,75.91,0.89,Severe,1,Medium,Poor,30,Bio-Fertilizer,Evening,High,Average
FARM01263,East Africa,Rice,28.31,5.85,21.42,120.89,54.05,5.95,Drip,Mixed,14.64,2024-02-24,2024-05-31,93.62,3839.55,SEN01263,2024-02-22 14:00:00,21.72,81.81,0.73,Severe,1,Low,Poor,20,Lime+Organic,Evening,High,Average
FARM01264,North India,Maize,29.05,7.45,20.23,223.74,66.19,6.27,Drip,Mixed,14.18,2024-02-14,2024-06-17,124.39,3813.55,SEN01264,2024-02-22 15:00:00,19.58,76.35,0.84,,1,Low,Poor,20,Organic Compost,Evening,High,Good
FARM01265,South USA,Rice,48.72,6.06,17.39,183.29,50.65,7.1,Drip,Mixed,5.92,2024-01-27,2024-06-07,136.54,2321.09,SEN01265,2024-02-22 16:00:00,20.27,86.96,0.39,Mild,1,Low,Good,10,NPK,Afternoon,High,Average
FARM01266,Central USA,Soybean,37.23,6.32,27.51,93.79,81.42,11.19,Sprinkler,Inorganic,4.14,2024-03-11,2024-07-29,145.22,5875.13,SEN01266,2024-02-22 17:00:00,16.91,86.02,0.39,,0,Low,Average,10,NPK,Evening,High,Good
FARM01267,South USA,Soybean,50.27,5.86,32.23,188.37,65.98,9.19,Manual,Inorganic,43.28,2024-02-18,2024-07-04,129.83,4737.88,SEN01267,2024-02-22 18:00:00,21.97,75.36,0.65,Severe,0,Medium,Good,5,Lime+Organic,Evening,High,Good
FARM01268,East Africa,Maize,24.55,6.97,20.88,290.72,44.57,8.6,,Organic,21.44,2024-03-06,2024-07-23,137.21,2483.36,SEN01268,2024-02-22 19:00:00,26.19,73.28,0.69,,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM01269,South USA,Soybean,36.43,5.99,24.42,217.21,70.27,8.06,Drip,Inorganic,5.48,2024-01-27,2024-06-12,131.56,1899.93,SEN01269,2024-02-22 20:00:00,27.37,85.03,0.58,,0,Low,Average,10,Lime+Organic,Evening,High,Average
FARM01270,South USA,Cotton,17.94,6.86,13.42,249.14,72.22,5.33,,Organic,14.73,2024-03-17,2024-07-14,125.73,2289.01,SEN01270,2024-02-22 21:00:00,33.17,72.58,0.35,Severe,1,Low,Poor,30,Bio-Fertilizer,Afternoon,High,Average
FARM01271,Central USA,Rice,34.03,6.87,21.18,280.56,55.95,5.54,Sprinkler,Mixed,47.44,2024-01-10,2024-04-15,95.91,3910.66,SEN01271,2024-02-22 22:00:00,16.55,86.16,0.67,Mild,0,Low,Average,20,Organic Compost,Evening,High,Average
FARM01272,Central USA,Wheat,28.33,6.43,26.5,281.54,54.85,6.69,Drip,Mixed,40.88,2024-03-10,2024-07-19,132.89,3722.13,SEN01272,2024-02-22 23:00:00,10.97,71.11,0.85,,0,Low,Poor,20,Organic Compost,Evening,High,Good
FARM01273,South India,Wheat,15.72,6.11,18.96,200.79,46.34,8.68,Drip,Inorganic,38.61,2024-03-13,2024-06-28,107.0,4624.78,SEN01273,2024-02-23 00:00:00,18.99,72.28,0.39,Severe,1,Low,Poor,30,Bio-Fertilizer,Afternoon,High,Average
FARM01274,North India,Maize,29.39,6.59,26.16,110.15,45.76,5.34,Drip,Mixed,37.21,2024-03-16,2024-07-20,122.5,3765.41,SEN01274,2024-02-23 01:00:00,25.79,79.38,0.74,,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM01275,South India,Wheat,18.51,6.93,27.37,150.25,71.94,8.78,Sprinkler,Organic,14.77,2024-02-05,2024-06-04,129.48,3781.07,SEN01275,2024-02-23 02:00:00,14.24,73.12,0.71,Severe,1,Low,Poor,30,Bio-Fertilizer,Evening,High,Average
FARM01276,North India,Soybean,37.48,6.45,21.54,281.08,83.69,6.86,,Mixed,40.76,2024-01-17,2024-04-28,108.11,3276.66,SEN01276,2024-02-23 03:00:00,16.35,84.99,0.78,Severe,0,Low,Average,10,Bio-Fertilizer,Evening,High,Good
FARM01277,North India,Rice,18.92,6.56,26.8,274.74,61.87,6.23,Manual,Inorganic,48.55,2024-03-05,2024-07-03,121.73,3429.36,SEN01277,2024-02-23 04:00:00,28.72,70.68,0.34,,1,Low,Poor,30,NPK,Evening,High,Average
FARM01278,South India,Soybean,11.1,5.65,21.05,194.88,41.75,4.89,Manual,Inorganic,42.01,2024-01-25,2024-06-19,141.14,4373.86,SEN01278,2024-02-23 05:00:00,31.47,87.41,0.69,,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM01279,Central USA,Cotton,20.46,6.11,33.93,276.16,55.07,7.56,,Mixed,27.33,2024-02-05,2024-05-20,103.35,5089.43,SEN01279,2024-02-23 06:00:00,16.64,81.99,0.86,Severe,1,Medium,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM01280,East Africa,Cotton,25.19,5.76,18.7,62.25,61.36,8.78,Manual,Mixed,47.86,2024-02-15,2024-06-20,127.08,2170.37,SEN01280,2024-02-23 07:00:00,17.21,87.98,0.55,Moderate,1,Low,Poor,20,Lime+Organic,Afternoon,High,Average
FARM01281,North India,Soybean,13.42,6.47,20.87,258.47,89.91,9.66,Drip,Organic,19.16,2024-03-13,2024-06-30,107.06,5742.31,SEN01281,2024-02-23 08:00:00,18.98,89.29,0.62,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Good
